,Datetime,hour,day,month,year,Pressure(kPa,Wind_Speed(m/s),Temperature(Â°C),Radiation(W/m^2),Cloud_Coverage(%),Rain(mm/hour),Relative_Humidity(%),wind_lag1,wind_lag3,wind_lag24
230,2019-01-10 14:00:00,14,10,1,2019,101.47,2.29,22.28,420.95,10.5,0,59.42,2.18,2.61,1.91
231,2019-01-10 15:00:00,15,10,1,2019,101.46,2.23,22.37,267.9,9.18,0,58.14,2.29,2.18,1.87
232,2019-01-10 16:00:00,16,10,1,2019,101.49,1.99,22.17,111.12,7.94,0,59.89,2.23,2.18,1.74
233,2019-01-10 17:00:00,17,10,1,2019,101.55,1.87,21.54,12.07,6.48,0,64.16,1.99,2.29,1.68
234,2019-01-10 18:00:00,18,10,1,2019,101.63,1.88,21.22,0,5.29,0,64.01,1.87,2.23,1.59
235,2019-01-10 19:00:00,19,10,1,2019,101.69,1.86,21,0,3.97,0,63.23,1.88,1.99,1.46
236,2019-01-10 20:00:00,20,10,1,2019,101.71,1.89,20.73,0,2.65,0,62.59,1.86,1.87,1.42
237,2019-01-10 21:00:00,21,10,1,2019,101.72,2.22,20.42,0,1.32,0,61.17,1.89,1.88,1.33
238,2019-01-10 22:00:00,22,10,1,2019,101.72,2.54,20.02,0,0,0,62.84,2.22,1.86,1.17
239,2019-01-10 23:00:00,23,10,1,2019,101.69,2.75,19.62,0,0,0,64.75,2.54,1.89,1.09
240,2019-01-11 0:00:00,0,11,1,2019,101.66,2.9,19.18,0,0,0,67.33,2.75,2.22,1.09
241,2019-01-11 1:00:00,1,11,1,2019,101.6,3.05,18.73,0,0,0,70.11,2.9,2.54,1.16
242,2019-01-11 2:00:00,2,11,1,2019,101.55,3.17,18.29,0,2.08,0,72.8,3.05,2.75,1.3
243,2019-01-11 3:00:00,3,11,1,2019,101.53,3.37,17.77,0,4.58,0,75.84,3.17,2.9,1.61
244,2019-01-11 4:00:00,4,11,1,2019,101.55,3.75,17.22,0,7.07,0,78.53,3.37,3.05,2.12
245,2019-01-11 5:00:00,5,11,1,2019,101.62,4.15,16.72,0,9.56,0,80.45,3.75,3.17,2.65
246,2019-01-11 6:00:00,6,11,1,2019,101.74,4.4,16.27,0,12.06,0,81.31,4.15,3.37,3.1
247,2019-01-11 7:00:00,7,11,1,2019,101.87,4.63,16.36,56.62,14.93,0,79.64,4.4,3.75,3.53
248,2019-01-11 8:00:00,8,11,1,2019,101.96,4.94,16.73,195.57,17.9,0,76.66,4.63,4.15,4.07
249,2019-01-11 9:00:00,9,11,1,2019,102,4.57,17.73,357.02,20.29,0,71.11,4.94,4.4,3.87
250,2019-01-11 10:00:00,10,11,1,2019,101.96,4.14,19.86,506.6,7.1,0,56.76,4.57,4.63,3.45
251,2019-01-11 11:00:00,11,11,1,2019,101.87,3.74,20.91,580.62,24.13,0,51.05,4.14,4.94,2.61
252,2019-01-11 12:00:00,12,11,1,2019,101.75,3.32,21.38,645.42,17.87,0,49.54,3.74,4.57,2.18
253,2019-01-11 13:00:00,13,11,1,2019,101.64,3,21.65,598.65,9.4,0,49.49,3.32,4.14,2.18
254,2019-01-11 14:00:00,14,11,1,2019,101.57,2.87,21.86,514.22,1.09,0,48.46,3,3.74,2.29
255,2019-01-11 15:00:00,15,11,1,2019,101.53,2.77,21.91,342.42,0.96,0,47.74,2.87,3.32,2.23
256,2019-01-11 16:00:00,16,11,1,2019,101.53,2.52,21.65,142.07,0.82,0,50.06,2.77,3,1.99
257,2019-01-11 17:00:00,17,11,1,2019,101.56,2.44,20.85,11.8,0.68,0,53.97,2.52,2.87,1.87
258,2019-01-11 18:00:00,18,11,1,2019,101.63,2.74,20.47,0,0.55,0,53.07,2.44,2.77,1.88
259,2019-01-11 19:00:00,19,11,1,2019,101.7,3.11,20.17,0,0.41,0,52.32,2.74,2.52,1.86
260,2019-01-11 20:00:00,20,11,1,2019,101.74,3.27,19.83,0,0.27,0,53.45,3.11,2.44,1.89
261,2019-01-11 21:00:00,21,11,1,2019,101.75,3.11,19.55,0,0.14,0,54.47,3.27,2.74,2.22
262,2019-01-11 22:00:00,22,11,1,2019,101.74,2.73,19.36,0,0,0,54.96,3.11,3.11,2.54
263,2019-01-11 23:00:00,23,11,1,2019,101.7,2.41,19.17,0,0,0,55.31,2.73,3.27,2.75
264,2019-01-12 0:00:00,0,12,1,2019,101.67,2.17,18.99,0,0.01,0,55.92,2.41,3.11,2.9
265,2019-01-12 1:00:00,1,12,1,2019,101.64,2.08,18.77,0,0.01,0,57.12,2.17,2.73,3.05
266,2019-01-12 2:00:00,2,12,1,2019,101.6,2.08,18.52,0,0.02,0,58.68,2.08,2.41,3.17
267,2019-01-12 3:00:00,3,12,1,2019,101.57,2.3,18.18,0,2.13,0,61.02,2.08,2.17,3.37
268,2019-01-12 4:00:00,4,12,1,2019,101.57,2.67,17.71,0,4.23,0,64.28,2.3,2.08,3.75
269,2019-01-12 5:00:00,5,12,1,2019,101.62,3.16,17.16,0,6.34,0,68.65,2.67,2.08,4.15
270,2019-01-12 6:00:00,6,12,1,2019,101.72,3.73,16.59,0,8.45,0,73.65,3.16,2.3,4.4
271,2019-01-12 7:00:00,7,12,1,2019,101.83,4.2,16.64,57.45,11.3,0,75.81,3.73,2.67,4.63
272,2019-01-12 8:00:00,8,12,1,2019,101.93,4.5,17.03,199.85,14.62,0,75.27,4.2,3.16,4.94
273,2019-01-12 9:00:00,9,12,1,2019,101.96,4.01,17.89,367.85,16.39,0,71.95,4.5,3.73,4.57
274,2019-01-12 10:00:00,10,12,1,2019,101.92,3.59,19.5,521.65,20.64,0,61.17,4.01,4.2,4.14
275,2019-01-12 11:00:00,11,12,1,2019,101.82,3.28,20.96,603.7,22.58,0,53.29,3.59,4.5,3.74
276,2019-01-12 12:00:00,12,12,1,2019,101.71,3.11,21.66,616.47,22.43,0,53.68,3.28,4.01,3.32
277,2019-01-12 13:00:00,13,12,1,2019,101.59,3.19,22.1,560.5,23.16,0,52.86,3.11,3.59,3
278,2019-01-12 14:00:00,14,12,1,2019,101.5,3.33,22.42,437.6,19.66,0,51.92,3.19,3.28,2.87
279,2019-01-12 15:00:00,15,12,1,2019,101.48,3.35,22.51,277.3,17.01,0,51.56,3.33,3.11,2.77
280,2019-01-12 16:00:00,16,12,1,2019,101.49,3.01,22.16,116.18,14.9,0,55.15,3.35,3.19,2.52
281,2019-01-12 17:00:00,17,12,1,2019,101.53,2.91,21.29,12.95,12.67,0,59.28,3.01,3.33,2.44
282,2019-01-12 18:00:00,18,12,1,2019,101.59,3.05,20.84,0,9.91,0,59.27,2.91,3.35,2.74
283,2019-01-12 19:00:00,19,12,1,2019,101.66,3.17,20.55,0,7.45,0,57.91,3.05,3.01,3.11
284,2019-01-12 20:00:00,20,12,1,2019,101.7,3.07,20.23,0,4.99,0,57.25,3.17,2.91,3.27
285,2019-01-12 21:00:00,21,12,1,2019,101.71,2.99,19.96,0,2.53,0,57.38,3.07,3.05,3.11
286,2019-01-12 22:00:00,22,12,1,2019,101.71,3.02,19.72,0,0.07,0,58.31,2.99,3.17,2.73
287,2019-01-12 23:00:00,23,12,1,2019,101.68,3.11,19.45,0,1.81,0,59.71,3.02,3.07,2.41
288,2019-01-13 0:00:00,0,13,1,2019,101.65,3.16,19.18,0,3.55,0,61.14,3.11,2.99,2.17
289,2019-01-13 1:00:00,1,13,1,2019,101.6,3.24,18.87,0,5.23,0,62.98,3.16,3.02,2.08
290,2019-01-13 2:00:00,2,13,1,2019,101.56,3.47,18.46,0,6.47,0,65.65,3.24,3.11,2.08
291,2019-01-13 3:00:00,3,13,1,2019,101.54,3.76,17.96,0,7.97,0,69.06,3.47,3.16,2.3
292,2019-01-13 4:00:00,4,13,1,2019,101.55,4.03,17.41,0,4.17,0,73.13,3.76,3.24,2.67
293,2019-01-13 5:00:00,5,13,1,2019,101.61,4.29,16.85,0,19.09,0,77.42,4.03,3.47,3.16
294,2019-01-13 6:00:00,6,13,1,2019,101.72,4.49,16.33,0,24.61,0,81.41,4.29,3.76,3.73
295,2019-01-13 7:00:00,7,13,1,2019,101.85,4.7,16.44,58.92,35.94,0,81.9,4.49,4.03,4.2
296,2019-01-13 8:00:00,8,13,1,2019,101.94,4.77,16.88,196.12,46.33,0,79.88,4.7,4.29,4.5
297,2019-01-13 9:00:00,9,13,1,2019,101.98,4.19,17.85,362.15,57.28,0,74.6,4.77,4.49,4.01
298,2019-01-13 10:00:00,10,13,1,2019,101.95,3.87,19.51,508.05,37.76,0,63.29,4.19,4.7,3.59
299,2019-01-13 11:00:00,11,13,1,2019,101.86,3.5,21.08,615.53,6.6,0,55.32,3.87,4.77,3.28
300,2019-01-13 12:00:00,12,13,1,2019,101.75,3.06,21.93,706.88,0.72,0,54.97,3.5,4.19,3.11
301,2019-01-13 13:00:00,13,13,1,2019,101.62,2.97,22.4,603.45,12.32,0,52.94,3.06,3.87,3.19
302,2019-01-13 14:00:00,14,13,1,2019,101.53,2.97,22.72,489.88,41.2,0,51.29,2.97,3.5,3.33
303,2019-01-13 15:00:00,15,13,1,2019,101.5,3.03,22.86,318.62,36.99,0,50.72,2.97,3.06,3.35
304,2019-01-13 16:00:00,16,13,1,2019,101.48,2.8,22.58,139.73,31.22,0,54.7,3.03,2.97,3.01
305,2019-01-13 17:00:00,17,13,1,2019,101.5,2.67,21.72,16.15,25.53,0,60.07,2.8,2.97,2.91
306,2019-01-13 18:00:00,18,13,1,2019,101.54,2.66,21.29,0,19.26,0,61.64,2.67,3.03,3.05
307,2019-01-13 19:00:00,19,13,1,2019,101.6,2.63,21.05,0,13.12,0,61.94,2.66,2.8,3.17
308,2019-01-13 20:00:00,20,13,1,2019,101.63,2.63,20.85,0,6.98,0,61.42,2.63,2.67,3.07
309,2019-01-13 21:00:00,21,13,1,2019,101.64,2.67,20.7,0,0.81,0,59.54,2.63,2.66,2.99
310,2019-01-13 22:00:00,22,13,1,2019,101.61,2.55,20.53,0,3.21,0,58.82,2.67,2.63,3.02
311,2019-01-13 23:00:00,23,13,1,2019,101.56,2.39,20.34,0,5.62,0,58.54,2.55,2.63,3.11
312,2019-01-14 0:00:00,0,14,1,2019,101.52,2.51,20.07,0,8.03,0,59.5,2.39,2.67,3.16
313,2019-01-14 1:00:00,1,14,1,2019,101.45,2.91,19.7,0,10.77,0,62.32,2.51,2.55,3.24
314,2019-01-14 2:00:00,2,14,1,2019,101.39,3.38,19.25,0,22.44,0,66.29,2.91,2.39,3.47
315,2019-01-14 3:00:00,3,14,1,2019,101.38,3.68,18.8,0,2.78,0,71.28,3.38,2.51,3.76
316,2019-01-14 4:00:00,4,14,1,2019,101.39,3.96,18.34,0,1.74,0,77.19,3.68,2.91,4.03
317,2019-01-14 5:00:00,5,14,1,2019,101.44,4.17,17.88,0,0.69,0,82.4,3.96,3.38,4.29
318,2019-01-14 6:00:00,6,14,1,2019,101.51,4.33,17.45,0,29.55,0,86.18,4.17,3.68,4.49
319,2019-01-14 7:00:00,7,14,1,2019,101.61,4.5,17.56,57.88,53.27,0,85.99,4.33,3.96,4.7
320,2019-01-14 8:00:00,8,14,1,2019,101.69,4.77,17.97,181.2,74.6,0,83.32,4.5,4.17,4.77
321,2019-01-14 9:00:00,9,14,1,2019,101.74,4.07,18.57,328.42,96.1,0,79.97,4.77,4.33,4.19
322,2019-01-14 10:00:00,10,14,1,2019,101.7,3.35,19.8,470.8,62.83,0,72.85,4.07,4.5,3.87
323,2019-01-14 11:00:00,11,14,1,2019,101.61,2.67,21.15,577.78,18.83,0,66.33,3.35,4.77,3.5
324,2019-01-14 12:00:00,12,14,1,2019,101.5,2.28,21.99,529.78,10.3,0,62.2,2.67,4.07,3.06
325,2019-01-14 13:00:00,13,14,1,2019,101.39,2.13,22.42,435.15,87.69,0,59.16,2.28,3.35,2.97
326,2019-01-14 14:00:00,14,14,1,2019,101.32,2.07,22.59,365.85,21.25,0,58.11,2.13,2.67,2.97
327,2019-01-14 15:00:00,15,14,1,2019,101.29,1.93,22.68,225.88,19.64,0,57.43,2.07,2.28,3.03
328,2019-01-14 16:00:00,16,14,1,2019,101.31,1.54,22.58,92.9,16.91,0,58.67,1.93,2.13,2.8
329,2019-01-14 17:00:00,17,14,1,2019,101.33,1.13,22.1,11.27,17.18,0,62.96,1.54,2.07,2.67
330,2019-01-14 18:00:00,18,14,1,2019,101.4,1.07,21.84,0,15.35,0,62.96,1.13,1.93,2.66
331,2019-01-14 19:00:00,19,14,1,2019,101.49,1.04,21.67,0,11.15,0,63.49,1.07,1.54,2.63
332,2019-01-14 20:00:00,20,14,1,2019,101.53,0.76,21.6,0,6.97,0,63.53,1.04,1.13,2.63
333,2019-01-14 21:00:00,21,14,1,2019,101.54,0.59,21.44,0,13.18,0,64.23,0.76,1.07,2.67
334,2019-01-14 22:00:00,22,14,1,2019,101.53,0.7,21.17,0,13.08,0,65.49,0.59,1.04,2.55
335,2019-01-14 23:00:00,23,14,1,2019,101.51,0.96,20.86,0,15.29,0,66.67,0.7,0.76,2.39
336,2019-01-15 0:00:00,0,15,1,2019,101.49,1.41,20.54,0,7.7,0,67.38,0.96,0.59,2.51
337,2019-01-15 1:00:00,1,15,1,2019,101.45,2.23,20.06,0,23.89,0,68.56,1.41,0.7,2.91
338,2019-01-15 2:00:00,2,15,1,2019,101.41,3.11,19.38,0,13.85,0,73.42,2.23,0.96,3.38
339,2019-01-15 3:00:00,3,15,1,2019,101.41,3.99,18.73,0,9.65,0,78.92,3.11,1.41,3.68
340,2019-01-15 4:00:00,4,15,1,2019,101.44,4.77,18.13,0,15.04,0,83.75,3.99,2.23,3.96
341,2019-01-15 5:00:00,5,15,1,2019,101.51,5.21,17.57,0,26.69,0,87.13,4.77,3.11,4.17
342,2019-01-15 6:00:00,6,15,1,2019,101.61,5.36,17.15,0,21.27,0,87.59,5.21,3.99,4.33
343,2019-01-15 7:00:00,7,15,1,2019,101.72,5.53,17.24,45.72,43.89,0,84.72,5.36,4.77,4.5
344,2019-01-15 8:00:00,8,15,1,2019,101.79,5.38,17.54,151,67.71,0,81.34,5.53,5.21,4.77
345,2019-01-15 9:00:00,9,15,1,2019,101.83,4.79,18.33,282.8,91.74,0,76.19,5.38,5.36,4.07
346,2019-01-15 10:00:00,10,15,1,2019,101.79,4.9,20.17,482.9,42.21,0,64.56,4.79,5.53,3.35
347,2019-01-15 11:00:00,11,15,1,2019,101.71,4.55,21.56,593.15,10.61,0,59.41,4.9,5.38,2.67
348,2019-01-15 12:00:00,12,15,1,2019,101.61,4.01,22.17,538.88,15.61,0,57.19,4.55,4.79,2.28
349,2019-01-15 13:00:00,13,15,1,2019,101.54,3.72,22.56,506.33,19.57,0,54.74,4.01,4.9,2.13
350,2019-01-15 14:00:00,14,15,1,2019,101.52,3.74,22.78,404.33,19.68,0,53.54,3.72,4.55,2.07
351,2019-01-15 15:00:00,15,15,1,2019,101.54,3.81,22.79,262.62,16.88,0,54.04,3.74,4.01,1.93
352,2019-01-15 16:00:00,16,15,1,2019,101.57,3.59,22.41,114.1,14.15,0,57.82,3.81,3.72,1.54
353,2019-01-15 17:00:00,17,15,1,2019,101.61,3.72,21.48,14.25,11.3,0,62.48,3.59,3.74,1.13
354,2019-01-15 18:00:00,18,15,1,2019,101.65,4.04,20.92,0,8.5,0,63.06,3.72,3.81,1.07
355,2019-01-15 19:00:00,19,15,1,2019,101.68,4.08,20.43,0,5.67,0,63.47,4.04,3.59,1.04
356,2019-01-15 20:00:00,20,15,1,2019,101.72,3.85,19.98,0,2.83,0,64.31,4.08,3.72,0.76
357,2019-01-15 21:00:00,21,15,1,2019,101.73,3.64,19.61,0,0,0,64.75,3.85,4.04,0.59
358,2019-01-15 22:00:00,22,15,1,2019,101.72,3.46,19.32,0,0,0,64.7,3.64,4.08,0.7
359,2019-01-15 23:00:00,23,15,1,2019,101.71,3.29,19.02,0,0,0,64.73,3.46,3.85,0.96
360,2019-01-16 0:00:00,0,16,1,2019,101.7,3.34,18.7,0,0,0,65.21,3.29,3.64,1.41
361,2019-01-16 1:00:00,1,16,1,2019,101.68,3.63,18.39,0,0,0,63.87,3.34,3.46,2.23
362,2019-01-16 2:00:00,2,16,1,2019,101.65,3.89,17.91,0,0,0,65.42,3.63,3.29,3.11
363,2019-01-16 3:00:00,3,16,1,2019,101.63,3.99,17.35,0,3.37,0,68.66,3.89,3.34,3.99
364,2019-01-16 4:00:00,4,16,1,2019,101.64,4.14,16.77,0,6.74,0,72.5,3.99,3.63,4.77
365,2019-01-16 5:00:00,5,16,1,2019,101.68,4.39,16.19,0,10.1,0,76.4,4.14,3.89,5.21
366,2019-01-16 6:00:00,6,16,1,2019,101.77,4.59,15.62,0,13.47,0,80.13,4.39,3.99,5.36
367,2019-01-16 7:00:00,7,16,1,2019,101.88,4.82,15.69,63.17,16.62,0,80.22,4.59,4.14,5.53
368,2019-01-16 8:00:00,8,16,1,2019,101.96,4.71,16.08,224.12,19.96,0,78.04,4.82,4.39,5.38
369,2019-01-16 9:00:00,9,16,1,2019,102,4.31,17.38,406.23,23.22,0,70,4.71,4.59,4.79
370,2019-01-16 10:00:00,10,16,1,2019,101.94,4.22,19.77,561.28,22.01,0,52.49,4.31,4.82,4.9
371,2019-01-16 11:00:00,11,16,1,2019,101.83,3.95,20.88,657.75,20.94,0,46.27,4.22,4.71,4.55
372,2019-01-16 12:00:00,12,16,1,2019,101.72,3.35,21.48,717.12,26.69,0,43.85,3.95,4.31,4.01
373,2019-01-16 13:00:00,13,16,1,2019,101.63,2.51,21.8,669.78,22.53,0,45.13,3.35,4.22,3.72
374,2019-01-16 14:00:00,14,16,1,2019,101.58,2.12,22.04,548.88,20.03,0,44.39,2.51,3.95,3.74
375,2019-01-16 15:00:00,15,16,1,2019,101.56,2.3,22.13,373.38,17.49,0,44.26,2.12,3.35,3.81
376,2019-01-16 16:00:00,16,16,1,2019,101.55,2.56,21.94,171.95,15.02,0,46.06,2.3,2.51,3.59
377,2019-01-16 17:00:00,17,16,1,2019,101.55,2.83,21.02,19.65,12.48,0,51.13,2.56,2.12,3.72
378,2019-01-16 18:00:00,18,16,1,2019,101.59,3.42,20.47,0,9.97,0,50.77,2.83,2.3,4.04
379,2019-01-16 19:00:00,19,16,1,2019,101.64,3.84,20.03,0,7.48,0,52.19,3.42,2.56,4.08
380,2019-01-16 20:00:00,20,16,1,2019,101.68,3.93,19.61,0,5,0,54.44,3.84,2.83,3.85
381,2019-01-16 21:00:00,21,16,1,2019,101.69,3.69,19.31,0,2.51,0,55.47,3.93,3.42,3.64
382,2019-01-16 22:00:00,22,16,1,2019,101.68,3.37,19.08,0,0.03,0,55.39,3.69,3.84,3.46
383,2019-01-16 23:00:00,23,16,1,2019,101.64,3.22,18.84,0,0.16,0,55.38,3.37,3.93,3.29
384,2019-01-17 0:00:00,0,17,1,2019,101.6,3.31,18.57,0,0.29,0,56.15,3.22,3.69,3.34
385,2019-01-17 1:00:00,1,17,1,2019,101.54,3.45,18.29,0,0.43,0,56.96,3.31,3.37,3.63
386,2019-01-17 2:00:00,2,17,1,2019,101.47,3.42,18.01,0,0.56,0,57.54,3.45,3.22,3.89
387,2019-01-17 3:00:00,3,17,1,2019,101.43,3.47,17.55,0,0.69,0,59.61,3.42,3.31,3.99
388,2019-01-17 4:00:00,4,17,1,2019,101.44,3.95,16.86,0,0.69,0,64.47,3.47,3.45,4.14
389,2019-01-17 5:00:00,5,17,1,2019,101.5,4.35,16.25,0,1.39,0,69.59,3.95,3.42,4.39
390,2019-01-17 6:00:00,6,17,1,2019,101.57,4.2,15.71,0,2.08,0,73.35,4.35,3.47,4.59
391,2019-01-17 7:00:00,7,17,1,2019,101.65,4.03,15.94,70.22,10.18,0,73.51,4.2,3.95,4.82
392,2019-01-17 8:00:00,8,17,1,2019,101.72,3.86,16.45,239.45,18,0,71.8,4.03,4.35,4.71
393,2019-01-17 9:00:00,9,17,1,2019,101.76,3.14,17.44,425.35,25.79,0,67.46,3.86,4.2,4.31
394,2019-01-17 10:00:00,10,17,1,2019,101.72,2.4,19.59,612.12,0.63,0,50.13,3.14,4.03,4.22
395,2019-01-17 11:00:00,11,17,1,2019,101.65,2.04,20.71,702.9,1.61,0,43.62,2.4,3.86,3.95
396,2019-01-17 12:00:00,12,17,1,2019,101.54,1.94,21.22,713.5,2.58,0,43.32,2.04,3.14,3.35
397,2019-01-17 13:00:00,13,17,1,2019,101.45,1.83,21.47,665.97,3.56,0,46.6,1.94,2.4,2.51
398,2019-01-17 14:00:00,14,17,1,2019,101.38,1.77,21.69,542.05,3.2,0,46.82,1.83,2.04,2.12
399,2019-01-17 15:00:00,15,17,1,2019,101.35,1.59,21.8,371.3,2.85,0,46.49,1.77,1.94,2.3
400,2019-01-17 16:00:00,16,17,1,2019,101.35,1.31,21.71,169.93,2.49,0,47.99,1.59,1.83,2.56
401,2019-01-17 17:00:00,17,17,1,2019,101.37,1.16,21.18,16.75,2.13,0,51.63,1.31,1.77,2.83
402,2019-01-17 18:00:00,18,17,1,2019,101.41,1.27,20.88,0,1.78,0,51.7,1.16,1.59,3.42
403,2019-01-17 19:00:00,19,17,1,2019,101.48,1.37,20.7,0,1.42,0,51.98,1.27,1.31,3.84
404,2019-01-17 20:00:00,20,17,1,2019,101.52,1.55,20.59,0,1.07,0,50.29,1.37,1.16,3.93
405,2019-01-17 21:00:00,21,17,1,2019,101.54,1.69,20.43,0,0.71,0,49.65,1.55,1.27,3.69
406,2019-01-17 22:00:00,22,17,1,2019,101.52,1.75,20.26,0,0.36,0,50.51,1.69,1.37,3.37
407,2019-01-17 23:00:00,23,17,1,2019,101.48,1.83,20.09,0,0,0,51.37,1.75,1.55,3.22
408,2019-01-18 0:00:00,0,18,1,2019,101.45,1.9,19.92,0,0.7,0,52.73,1.83,1.69,3.31
409,2019-01-18 1:00:00,1,18,1,2019,101.42,1.97,19.75,0,1.41,0,54.67,1.9,1.75,3.45
410,2019-01-18 2:00:00,2,18,1,2019,101.39,2.06,19.52,0,2.08,0,57.36,1.97,1.83,3.42
411,2019-01-18 3:00:00,3,18,1,2019,101.38,2.3,19.16,0,4.97,0,61.57,2.06,1.9,3.47
412,2019-01-18 4:00:00,4,18,1,2019,101.4,2.68,18.66,0,7.86,0,67.2,2.3,1.97,3.95
413,2019-01-18 5:00:00,5,18,1,2019,101.45,3.04,18.07,0,10.74,0,73.43,2.68,2.06,4.35
414,2019-01-18 6:00:00,6,18,1,2019,101.52,3.25,17.42,0,13.63,0,79.63,3.04,2.3,4.2
415,2019-01-18 7:00:00,7,18,1,2019,101.6,3.21,17.39,68.18,16.51,0,82.04,3.25,2.68,4.03
416,2019-01-18 8:00:00,8,18,1,2019,101.65,3.06,17.75,235.5,20.37,0,81.35,3.21,3.04,3.86
417,2019-01-18 9:00:00,9,18,1,2019,101.69,2.54,18.48,417.92,23.18,0,78.26,3.06,3.25,3.14
418,2019-01-18 10:00:00,10,18,1,2019,101.68,1.91,20.44,521.65,0.69,0,62.14,2.54,3.21,2.4
419,2019-01-18 11:00:00,11,18,1,2019,101.61,1.78,21.47,655.05,28.37,0,58.48,1.91,3.06,2.04
420,2019-01-18 12:00:00,12,18,1,2019,101.52,1.88,21.96,644.65,42.04,0,56.58,1.78,2.54,1.94
421,2019-01-18 13:00:00,13,18,1,2019,101.42,1.82,22.31,588.42,38.58,0,53.78,1.88,1.91,1.83
422,2019-01-18 14:00:00,14,18,1,2019,101.35,1.68,22.56,472.12,34.23,0,51.46,1.82,1.78,1.77
423,2019-01-18 15:00:00,15,18,1,2019,101.33,1.53,22.66,309.05,29.88,0,50.09,1.68,1.88,1.59
424,2019-01-18 16:00:00,16,18,1,2019,101.35,1.22,22.49,135.6,25.76,0,51.32,1.53,1.82,1.31
425,2019-01-18 17:00:00,17,18,1,2019,101.38,0.97,21.93,17.33,21.71,0,54.9,1.22,1.68,1.16
426,2019-01-18 18:00:00,18,18,1,2019,101.44,0.9,21.64,0,17.3,0,55.22,0.97,1.53,1.27
427,2019-01-18 19:00:00,19,18,1,2019,101.5,0.96,21.44,0,12.98,0,55.94,0.9,1.22,1.37
428,2019-01-18 20:00:00,20,18,1,2019,101.55,1.23,21.15,0,8.65,0,57.74,0.96,0.97,1.55
429,2019-01-18 21:00:00,21,18,1,2019,101.57,1.58,20.83,0,4.33,0,59.56,1.23,0.9,1.69
430,2019-01-18 22:00:00,22,18,1,2019,101.56,1.89,20.59,0,0,0,58.91,1.58,0.96,1.75
431,2019-01-18 23:00:00,23,18,1,2019,101.54,1.96,20.35,0,0.23,0,60.32,1.89,1.23,1.83
432,2019-01-19 0:00:00,0,19,1,2019,101.53,1.94,20.12,0,0.46,0,62.27,1.96,1.58,1.9
433,2019-01-19 1:00:00,1,19,1,2019,101.5,1.96,19.83,0,0.69,0,65.19,1.94,1.89,1.97
434,2019-01-19 2:00:00,2,19,1,2019,101.47,2.28,19.38,0,9.41,0,70.1,1.96,1.96,2.06
435,2019-01-19 3:00:00,3,19,1,2019,101.46,3.01,18.68,0,0.69,0,76.96,2.28,1.94,2.3
436,2019-01-19 4:00:00,4,19,1,2019,101.47,3.91,17.86,0,4.86,0,84.58,3.01,1.96,2.68
437,2019-01-19 5:00:00,5,19,1,2019,101.52,4.6,17.08,0,4.17,0,91.04,3.91,2.28,3.04
438,2019-01-19 6:00:00,6,19,1,2019,101.6,4.91,16.49,0,8.99,0,93.82,4.6,3.01,3.25
439,2019-01-19 7:00:00,7,19,1,2019,101.71,5.12,16.53,60.97,13.31,0,90.59,4.91,3.91,3.21
440,2019-01-19 8:00:00,8,19,1,2019,101.81,4.76,16.92,213.32,18.49,0,84.44,5.12,4.6,3.06
441,2019-01-19 9:00:00,9,19,1,2019,101.87,3.82,17.82,386.7,22.28,0,77.04,4.76,4.91,2.54
442,2019-01-19 10:00:00,10,19,1,2019,101.85,3.24,19.66,551.7,16.75,0,64.77,3.82,5.12,1.91
443,2019-01-19 11:00:00,11,19,1,2019,101.76,2.71,21.41,645.38,17.63,0,57.45,3.24,4.76,1.78
444,2019-01-19 12:00:00,12,19,1,2019,101.66,2.18,22.15,618.22,17.31,0,54.44,2.71,3.82,1.88
445,2019-01-19 13:00:00,13,19,1,2019,101.56,1.77,22.73,571.15,14.22,0,49.7,2.18,3.24,1.82
446,2019-01-19 14:00:00,14,19,1,2019,101.49,1.49,23.09,456.1,15.13,0,46.93,1.77,2.71,1.68
447,2019-01-19 15:00:00,15,19,1,2019,101.46,1.38,23.15,298.15,13.2,0,46.57,1.49,2.18,1.53
448,2019-01-19 16:00:00,16,19,1,2019,101.46,1.59,22.69,131.05,11.45,0,52.34,1.38,1.77,1.22
449,2019-01-19 17:00:00,17,19,1,2019,101.5,2.01,21.74,17.38,9.65,0,59.57,1.59,1.49,0.97
450,2019-01-19 18:00:00,18,19,1,2019,101.55,2.22,21.28,0,7.69,0,61.05,2.01,1.38,0.9
451,2019-01-19 19:00:00,19,19,1,2019,101.6,2.33,21.01,0,5.77,0,61.58,2.22,1.59,0.96
452,2019-01-19 20:00:00,20,19,1,2019,101.64,2.34,20.84,0,3.84,0,61.01,2.33,2.01,1.23
453,2019-01-19 21:00:00,21,19,1,2019,101.65,1.84,20.82,0,1.92,0,59.31,2.34,2.22,1.58
454,2019-01-19 22:00:00,22,19,1,2019,101.63,1.35,20.82,0,0,0,55.29,1.84,2.33,1.89
455,2019-01-19 23:00:00,23,19,1,2019,101.6,1.18,20.56,0,0.03,0,56.17,1.35,2.34,1.96
456,2019-01-20 0:00:00,0,20,1,2019,101.59,1.18,20.26,0,0.06,0,57.35,1.18,1.84,1.94
457,2019-01-20 1:00:00,1,20,1,2019,101.57,1.22,19.89,0,0.08,0,60.13,1.18,1.35,1.96
